c1_tilde	c_equivalent_tide
82.83731367847841	15.069586721832524
60.805738406210445	13.02874780377109
86.23185760510407	14.76648875362464
42.53288782883073	13.675760801938628
45.02962677422901	13.589922087211194
78.23330688163075	14.885308827740452
65.52376020662405	14.853673010887833
57.28638493221731	14.070474339987385
30.437983753399823	11.93589082642988
63.976637993125614	14.417456440108317
15.133714774768622	10.077015294287655
9.653946891524349	9.355619946610878
95.69451439887852	15.680428227946697
27.383077458352528	10.352284347752942
66.27490250347115	15.818427762708179
51.26912037291466	14.218215633881552
85.67550798572164	14.899913704337951
25.216411926046668	11.814271080312023
32.20721508201343	12.850116223135892
40.45443547411863	13.613609207489612
46.42429033201921	12.557920849890195
4.418781503458143	8.401323933833064
1.3721548227517166	7.290570996573077
81.7055526793446	15.107600495470288
48.2871122759088	13.272766865222955
14.384588640487552	10.888047303094169
9.4664539822273	8.643790249508323
35.73524744417234	13.55616805233509
95.62519000524135	14.633558245083714
66.00350499836769	15.091059016482564
86.29775252958949	15.566223183102123
90.46235850489192	14.819572347784133
74.4288955852223	15.52334594545919
25.372433098108377	11.472468230546207
23.159797535565612	11.889369258715249
71.39788992390235	15.230039322742456
34.95352407330118	13.039055999089094
15.149261137294026	10.318830433874918
8.342659958555373	9.235113299199265
81.82945837600619	14.339821491478112
15.180532067030523	10.509046820759934
97.44910321785619	15.115059679581487
55.728861881832664	14.128680175398173
88.81419892268661	15.62056826083278
97.17755551968337	15.735350266895514
42.19561184916539	13.89840338749026
61.931319746836394	14.577452434928947
57.082058482409906	15.288231601260707
83.4243490126312	14.401043967592491
93.16715112333588	16.10198633195175
72.632661727481	15.008177773279252
1.6889355025775419	7.177693359097011
28.217521437789753	12.871086511032821
95.31905607307853	14.816866693493006
25.78980471124713	11.408322232857092
60.31832844124929	14.317030330274022
60.9473682812951	14.783484009215492
87.30228674772677	15.085517577297816
63.79334430008093	14.212948794123044
58.233479870850374	14.234712256753758
72.61556163109113	14.72934413538164
32.7889957468301	12.527424837849214
49.970283197113275	13.566673694818018
47.632991866079855	14.116009522765577
53.5967034658927	13.49072742459809
88.21388477821569	15.111884224733892
34.3568147607877	13.135108308972223
48.208470525154716	13.222489529487337
72.58413645814728	14.937278636574135
13.72391972435641	10.388027351579034
97.44711188513112	14.71808301439152
86.258669823701	15.434845810455668
31.563724129425847	12.182904969125843
5.733803498614231	8.484961496507324
30.572124450693	12.05696014775307
50.53714358499345	13.54263455061878
72.46714990931743	13.895813863802527
60.11885651437976	14.576894780721105
32.42532800827076	12.23437165796907
43.90946735093678	13.04700725696374
83.22268875968017	14.428071937794202
11.674680051778772	9.599041235067947
31.69783846623999	12.712785528908848
87.06067676596962	15.162424850239479
36.31214998920575	12.464661581887116
78.44087924295883	14.3195682941387
61.65498074115278	14.844546155078623
72.76458518197497	15.29568748497979
48.93024758852243	13.033395602616292
53.05463299198634	13.579420495248227
94.23599733508769	15.898520912741663
95.77406583678737	14.732696163727372
29.77718352669701	12.425207233677018
50.16220225989994	14.2922350080569
25.722673889585323	11.50333497217181
5.174848734888033	7.951077739011135
19.90502826542013	10.892460014931027
41.749052923825445	13.668792110480656
10.796567297889741	10.115778480423918
56.80011813505962	14.05699469790528
18.81020382910433	11.583023681805848
11.829945300129612	9.17913884095912
99.41314553589648	14.049238440190969
7.085588359111941	9.44741000368034
79.48951645305483	16.04416242944364
47.4934317522181	12.93541911214444
44.502348318253084	12.94833626584812
86.14918737874216	15.491246763828212
48.68857943976971	13.85879608169922
94.76184607124866	15.092696230694479
57.064480225327884	14.135573957511063
64.73855561025177	14.028268203736879
62.6145499708812	15.159597989614534
29.183390023895196	11.981279286070828
64.41125949583773	14.830146163203962
89.95773083680443	15.878756971693788
85.13034449604133	14.315729541545336
38.73922749304109	12.583480405746311
77.71351493355239	15.10550191527998
61.48454162621362	13.704506450562048
98.83738250898399	16.135937034133022
76.54491333961856	14.376361642785666
12.125278257220023	10.641539104416017
2.6301458580253865	6.829278274648365
95.67842447200486	15.110263422923682
70.30383608674141	15.042223366030989
13.506419061158383	11.30591834146586
28.420240882412173	12.030110252181347
